SL No,Date & Year,Stadium,Match format,Country,Bowler name,Bowling Hand,Over number,Bowler type,Delivery type,Speed of delivery,Shot played,Runs/W,Total Runs,Total Balls Face
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,11.1,Fast,Straight Seam,130.5,Straight Drive,1,18,24
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,11.5,Fast,Outswinger,137.6,Cover Drive,3,21,25
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,12.5,Fast,Straight Seam,136.5,Straight Drive,1,22,26
,2012-07-21,Hambantota,ODI,Sri Lanka,T.Dilshan,Right,13.2,Fast,Inswinger,134.6,Straight Drive,1,23,27
,2012-07-21,Hambantota,ODI,Sri Lanka,T.Dilshan,Right,13.4,Fast,Straight Seam,134.6,Forward Defence,0,23,28
,2012-07-21,Hambantota,ODI,Sri Lanka,T.Dilshan,Right,13.5,Fast,Outswinger,135.6,Straight Drive,1,24,29
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,14.3,Fast,Straight Seam,134.3,Straight Drive,1,25,30
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,14.5,Fast,Outswinger,137.6,On Drive,2,27,31
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,14.6,Fast,Straight Seam,129.5,Straight Drive,1,28,32
,2012-07-21,Hambantota,ODI,Sri Lanka,T.Dilshan,Right,15.1,Fast,Inswinger,130.6,Straight Drive,1,29,33
,2012-07-21,Hambantota,ODI,Sri Lanka,T.Dilshan,Right,15.4,Fast,Bouncer,134.2,Straight Drive,1,30,34
,2012-07-21,Hambantota,ODI,Sri Lanka,T.Dilshan,Right,15.6,Fast,Straight Seam,136.2,Cover Drive,1,31,35
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,16.1,Spin,Off Spin,89.3,Cover Drive,1,32,36
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,16.3,Spin,Off Spin,88.1,Cover Drive,1,33,37
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,17.2,Fast,Bouncer,138.2,Back Foot Defence,0,33,38
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,17.3,Fast,Straight Seam,128.2,Forward Defence,0,33,39
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,17.4,Fast,Inswinger,134.1,Straight Drive,4,37,40
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,17.5,Fast,Straight Seam,136.4,Straight Drive,0,37,41
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,17.6,Fast,Inswinger,134.5,Straight Drive,1,38,42
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,18.1,Spin,Off Spin,78.2,Straight Drive,0,38,43
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,18.2,Spin,Off Spin,77.1,Back Foot Defence,0,38,44
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,18.3,Spin,Topspin ,89.2,Back Foot Defence,0,38,45
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,18.4,Spin,Off Spin,87.4,Back Foot Defence,0,38,46
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,18.5,Spin,Topspin ,88.6,Straight Drive,1,39,47
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,19.1,Fast,Straight Seam,136.5,Straight Drive,1,40,47
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,19.3,Fast,Inswinger,137.5,Straight Drive,1,41,48
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,19.5,Fast,Straight Seam,133.2,Straight Drive,0,41,49
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,19.6,Fast,Bouncer,134.5,Straight Drive,0,41,50
,2012-07-21,Hambantota,ODI,Sri Lanka,Lasith Malinga,Right,20.2,Fast,Bouncer,135.2,Cover Drive,1,42,51
,2012-07-21,Hambantota,ODI,Sri Lanka,Lasith Malinga,Right,20.5,Fast,Straight Seam,134.2,Scoop Shot,0,42,52
,2012-07-21,Hambantota,ODI,Sri Lanka,Lasith Malinga,Right,20.6,Fast,Straight Seam,132.4,Straight Drive,1,43,53
,2012-07-21,Hambantota,ODI,Sri Lanka,T.Dilshan,Right,21.1,Fast,Inswinger,130.2,Cover Drive,2,45,54
,2012-07-21,Hambantota,ODI,Sri Lanka,T.Dilshan,Right,21.2,Fast,Straight Seam,136.2,Straight Drive,0,45,55
,2012-07-21,Hambantota,ODI,Sri Lanka,T.Dilshan,Right,21.3,Fast,Inswinger,134.2,Straight Drive,0,45,56
,2012-07-21,Hambantota,ODI,Sri Lanka,T.Dilshan,Right,21.4,Fast,Bouncer,133.2,Cover Drive,2,47,57
,2012-07-21,Hambantota,ODI,Sri Lanka,T.Dilshan,Right,21.5,Fast,Straight Seam,135.2,Off Drive,1,48,58
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,22.1,Spin,Off Spin,86.2,Straight Drive,0,48,59
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,22.2,Spin,Off Spin,88.4,Straight Drive,1,49,60
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,22.4,Spin,Topspin ,81.2,Cover Drive,1,50,61
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,22.6,Spin,Off Spin,85.2,Cover Drive,1,51,62
,2012-07-21,Hambantota,ODI,Sri Lanka,T.Dilshan,Right,23.1,Fast,Inswinger,130.2,Straight Drive,1,52,63
,2012-07-21,Hambantota,ODI,Sri Lanka,T.Dilshan,Right,23.3,Fast,Straight Seam,132.8,On Drive,1,53,64
,2012-07-21,Hambantota,ODI,Sri Lanka,T.Dilshan,Right,23.5,Fast,Bouncer,135.8,Straight Drive,1,54,65
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,24.4,Spin,Off Spin,84.1,On Drive,1,55,66
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,24.6,Spin,Off Spin,86.9,Straight Drive,0,55,67
,2012-07-21,Hambantota,ODI,Sri Lanka,T.Dilshan,Right,25.2,Fast,Straight Seam,130.8,On Drive,0,55,68
,2012-07-21,Hambantota,ODI,Sri Lanka,T.Dilshan,Right,25.3,Fast,Bouncer,129.8,Straight Drive,1,56,69
,2012-07-21,Hambantota,ODI,Sri Lanka,T.Dilshan,Right,25.5,Fast,Bouncer,128.6,On Drive,1,57,70
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,26.2,Spin,Off Spin,89.2,Straight Drive,0,57,71
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,26.3,Spin,Topspin ,88.7,Cover Drive,0,57,72
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,26.4,Spin,Off Spin,84.3,Cover Drive,2,59,73
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,26.5,Spin,Topspin ,86.8,Straight Drive,1,60,74
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,28.1,Spin,Off Spin,84.6,Cover Drive,2,62,75
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,28.2,Spin,Topspin ,86.1,Straight Drive,1,63,76
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,28.4,Spin,Off Spin,82.1,Cover Drive,2,65,77
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,28.5,Spin,Topspin ,84.6,Straight Drive,1,66,78
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,29.4,Fast,Bouncer,134.2,Cover Drive,0,66,79
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,29.5,Fast,Straight Seam,133.5,Straight Drive,1,67,80
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,30.1,Spin,Off Spin,87.6,Straight Drive,0,67,81
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,30.2,Spin,Off Spin,88.6,Straight Drive,1,68,82
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,30.6,Spin,Off Spin,84.6,Straight Drive,1,69,83
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,31.1,Fast,Straight Seam,136.4,Cover Drive,4,73,84
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,31.2,Fast,Inswinger,134.5,Cover Drive,4,77,85
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,31.3,Fast,Straight Seam,130.1,Straight Drive,0,77,86
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,31.4,Fast,Straight Seam,132.2,Square Drive,1,78,87
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,31.6,Fast,Bouncer,135.4,Square Drive,1,79,88
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,32.1,Spin,Off Spin,87.2,Straight Drive,1,80,89
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,32.3,Spin,Off Spin,88.6,Straight Drive,0,80,90
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,32.4,Spin,Off Spin,84.6,Straight Drive,0,80,91
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,33.3,Fast,Straight Seam,137.5,Straight Drive,1,81,92
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,33.5,Fast,Inswinger,134.2,Straight Drive,1,82,93
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,34.1,Spin,Straight Seam,132.4,Straight Drive,1,83,94
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,34.4,Spin,Bouncer,130.2,Straight Drive,1,84,95
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,35.1,Fast,Straight Seam,136.2,Straight Drive,0,84,96
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,35.2,Fast,Bouncer,134.2,Cover Drive,4,88,97
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,35.3,Fast,Straight Seam,133.2,Cover Drive,4,92,98
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,35.4,Fast,Inswinger,135.2,Straight Drive,1,93,99
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Right,36.1,Fast,Straight Seam,136.8,Straight Drive,0,93,100
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,36.2,Spin,Off Spin,82.3,Straight Drive,0,93,101
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,36.3,Spin,Off Spin,84.6,On Drive,4,97,102
,2012-07-21,Hambantota,ODI,Sri Lanka,Rangana Herath,Left,36.4,Spin,Off Spin,87.4,Square Drive,1,98,103
,2012-07-21,Hambantota,ODI,Sri Lanka,Lasith Malinga,Right,37.2,Fast,Inswinger,130.2,Straight Drive,1,99,104
,2012-07-21,Hambantota,ODI,Sri Lanka,Lasith Malinga,Right,37.4,Fast,Inswinger,132.8,Straight Drive,1,100,105
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,38.1,Fast,Straight Seam,128.2,Square Drive,1,101,106
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,38.3,Fast,Bouncer,134.1,Straight Drive,1,102,107
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,38.5,Fast,Bouncer,136.4,Square Drive,1,103,108
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,39.2,Fast,Straight Seam,134.5,Straight Drive,0,103,109
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,39.3,Fast,Inswinger,130.1,Straight Drive,1,104,110
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,39.5,Fast,Straight Seam,132.2,Straight Drive,2,106,111
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,39.6,Fast,Straight Seam,125.6,Cover Drive,W,106,113
19.0,2012-07-24,Hambantota,ODI,Sri Lanka,Lasith Malinga,Right,4.3,Fast,Inswinger,146.7,Forward Defence,0,0,1
,2012-07-24,Hambantota,ODI,Sri Lanka,Lasith Malinga,Right,4.4,Fast,Inswinger,144.2,Cover Drive,1,1,2
,2012-07-24,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,5.1,Fast,Straight Seam,123.8,Forward Defence,0,1,3
,2012-07-24,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,5.2,Fast,Straight Seam,128.0,Forward Defence,0,1,4
,2012-07-24,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,5.3,Fast,Straight Seam,124.3,On Drive,W,1,5
20.0,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Thisara Perera,Right,1.5,Fast,Straight Seam,132.4,Forward Defence,0,0,1
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Thisara Perera,Right,1.6,Fast,Inswinger,130.2,Forward Defence,0,0,2
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Thisara Perera,Right,3.1,Fast,Straight Seam,136.2,Straight Drive,1,1,3
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,4.1,Fast,Outswinger,134.2,Back Foot Defence,0,1,4
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,4.2,Fast,Straight Seam,133.2,Back Foot Defence,0,1,5
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,4.3,Fast,Inswinger,135.2,Straight Drive,0,1,6
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,4.4,Fast,Straight Seam,136.8,Cover Drive,1,2,7
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Thisara Perera,Right,5.1,Fast,Inswinger,135.4,Scoop Shot,0,2,8
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Thisara Perera,Right,5.2,Fast,Straight Seam,133.2,Square Drive,4,6,9
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Thisara Perera,Right,5.3,Fast,Outswinger,132.1,Straight Drive,0,6,10
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Thisara Perera,Right,5.4,Fast,Straight Seam,130.2,Off Drive,0,6,11
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Thisara Perera,Right,5.5,Fast,Outswinger,132.8,Straight Drive,1,7,12
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Isuru Udana,Left,6.2,Fast,Outswinger,135.8,Straight Drive,0,7,13
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Isuru Udana,Left,6.3,Fast,Straight Seam,129.2,Cover Drive,2,9,14
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Isuru Udana,Left,6.4,Fast,Outswinger,130.7,Forward Defence,0,9,15
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Isuru Udana,Left,6.5,Fast,Inswinger,130.8,Forward Defence,0,9,16
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Isuru Udana,Left,6.6,Fast,Straight Seam,129.8,Forward Defence,0,9,17
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Thisara Perera,Right,7.4,Fast,Inswinger,128.6,Straight Drive,0,9,18
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Thisara Perera,Right,7.5,Fast,Inswinger,127.6,Straight Drive,1,10,19
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Isuru Udana,Left,8.2,Fast,Straight Seam,133.6,Cover Drive,4,14,20
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Isuru Udana,Left,8.3,Fast,Straight Seam,134.8,Straight Drive,0,14,21
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Isuru Udana,Left,8.4,Fast,Inswinger,135.7,Straight Drive,0,14,22
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Isuru Udana,Left,8.5,Fast,Straight Seam,130.5,Forward Defence,0,14,23
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Isuru Udana,Left,8.6,Fast,Straight Seam,137.6,Straight Drive,0,14,24
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,right,9.2,Fast,Outswinger,136.5,Straight Drive,0,14,25
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,right,9.3,Fast,Straight Seam,134.6,Cover Drive,1,15,26
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,right,9.5,Fast,Inswinger,134.6,Straight Drive,0,15,27
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,right,9.6,Fast,Straight Seam,135.6,Straight Drive,0,15,28
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Isuru Udana,left,10.4,Fast,Outswinger,134.3,Forward Defence,0,15,29
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Isuru Udana,left,10.5,Fast,Straight Seam,137.6,Straight Drive,0,15,30
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Isuru Udana,left,10.6,Fast,Outswinger,135.8,Scoop Shot,1,16,31
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,Right,11.1,Fast,Straight Seam,129.2,Straight Drive,0,16,32
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,Right,11.2,Fast,Outswinger,130.7,Straight Drive,1,17,33
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,Right,11.5,Fast,Straight Seam,130.8,Cover Drive,2,19,34
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,Right,11.6,Fast,Outswinger,129.8,Straight Drive,1,20,35
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Isuru Udana,Left,12.1,Fast,Outswinger,128.6,Straight Drive,0,20,36
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Isuru Udana,Left,12.2,Fast,Straight Seam,127.6,Cover Drive,2,22,37
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Isuru Udana,Left,12.3,Fast,Outswinger,133.6,Scoop Shot,1,23,38
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Isuru Udana,Left,12.5,Fast,Inswinger,134.8,Cover Drive,1,24,39
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,Right,13.1,Fast,Straight Seam,135.7,Forward Defence,0,24,40
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,Right,13.2,Fast,Inswinger,130.5,Straight Drive,2,26,41
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,Right,13.3,Fast,Inswinger,136.2,Straight Drive,0,26,42
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,Right,13.4,Fast,Straight Seam,134.6,Cover Drive,1,27,43
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Rangana Herath,Left,14.1,Spin,Off Spin,79.2,Straight Drive,0,27,44
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Rangana Herath,Left,14.2,Spin,Off Spin,78.3,Straight Drive,1,28,45
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Rangana Herath,Left,14.4,Spin,Off Spin,79.1,Forward Defence,0,28,46
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Rangana Herath,Left,14.5,Spin,Off Spin,85.1,Forward Defence,0,28,47
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Rangana Herath,Left,14.6,Spin,Off Spin,88.3,Cover Drive,1,29,48
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,T.Dilshan,Right,15.1,Fast,Straight Seam,129.3,Cover Drive,1,30,49
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Rangana Herath,Left,16.1,Spin,Off Spin,89.1,Straight Drive,0,30,50
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Rangana Herath,Left,16.2,Spin,Off Spin,79.1,Cover Drive,1,31,51
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Rangana Herath,Left,16.4,Spin,Off Spin,81.1,Straight Drive,1,32,52
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Rangana Herath,Left,16.6,Spin,Off Spin,82.3,Straight Drive,0,32,53
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,T.Dilshan,Right,17.3,Fast,Straight Seam,130.8,Cover Drive,1,33,54
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,T.Dilshan,Right,17.5,Fast,Straight Seam,129.8,Straight Drive,0,33,55
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,T.Dilshan,Right,17.6,Fast,Straight Seam,128.6,On Drive,1,34,56
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Rangana Herath,Left,18.1,Spin,Off Spin,78.3,Straight Drive,1,35,57
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Rangana Herath,Left,18.3,Spin,Off Spin,79.1,Paddle Sweep,1,36,58
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Rangana Herath,Left,18.6,Spin,Off Spin,88.3,Straight Drive,0,36,59
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,T.Dilshan,Right,19.2,Fast,Straight Seam,137.6,Straight Drive,0,36,60
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,T.Dilshan,Right,19.3,Fast,Straight Seam,136.5,Straight Drive,0,36,61
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,T.Dilshan,Right,19.4,Fast,Straight Seam,134.6,Paddle Sweep,1,37,62
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Rangana Herath,Left,20.2,Spin,Off Spin,89.3,Sweep,1,38,63
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Rangana Herath,Left,20.4,Spin,Off Spin,74.1,Straight Drive,0,38,64
,2012-07-28,Colombi(RPS),ODI,Sri Lanka,Rangana Herath,Left,20.5,Spin,Topspin ,69.4,Straight Drive,W,38,65
21.0,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,0.6,Fast,Straight Seam,133.2,Forward Defence,0,,1
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,2.1,Fast,Straight Seam,135.2,Forward Defence,0,,2
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,2.2,Fast,Straight Seam,136.8,Straight Drive,0,,3
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,2.3,Fast,Straight Seam,135.4,Straight Drive,1,,4
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,2.5,Fast,Inswinger,133.2,Back Foot Defence,0,,5
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,2.6,Fast,Straight Seam,132.1,Straight Drive,0,,6
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Thisara Perera,Right,3.3,Fast,Straight Seam,130.2,Cover Drive,1,,7
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,4.1,Fast,Straight Seam,132.8,Scoop Shot,1,,8
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,4.3,Fast,Straight Seam,135.8,Square Drive,4,,9
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,4.4,Fast,Full Toss,129.2,Straight Drive,0,,10
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,4.5,Fast,Inswinger,130.7,Off Drive,1,,11
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Thisara Perera,Right,5.1,Fast,Straight Seam,130.8,Straight Drive,2,,12
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Thisara Perera,Right,5.2,Fast,Straight Seam,129.8,Straight Drive,0,,13
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Thisara Perera,Right,5.3,Fast,Straight Seam,128.6,Cover Drive,1,,14
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,6.1,Fast,Straight Seam,127.6,Forward Defence,0,,15
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,6.2,Fast,Straight Seam,133.6,Forward Defence,0,,16
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,6.3,Fast,Straight Seam,134.8,Straight Drive,1,,17
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,6.5,Fast,Straight Seam,135.7,Straight Drive,0,,18
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,6.6,Fast,Inswinger,130.5,Straight Drive,0,,19
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,Right,7.6,Fast,Straight Seam,137.6,Cover Drive,0,,20
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,8.5,Fast,Straight Seam,136.5,Straight Drive,0,,21
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Lasith Malinga,Right,8.6,Fast,Straight Seam,134.8,Straight Drive,2,,22
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Nuwan Pradeep,Right,10.1,Fast,Inswinger,135.7,Cover Drive,1,,23
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,Right,11.1,Fast,Straight Seam,130.5,Straight Drive,0,,24
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,Right,11.2,Fast,Straight Seam,137.6,Straight Drive,0,,25
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,Right,11.3,Fast,Straight Seam,136.5,Cover Drive,0,,26
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,Right,11.4,Fast,Straight Seam,134.6,Straight Drive,1,,27
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Nuwan Pradeep,Right,12.1,Fast,Straight Seam,134.6,Straight Drive,1,,28
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,Right,13.1,Fast,Outswinger,135.6,Forward Defence,0,,29
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,Right,13.2,Fast,Straight Seam,134.3,Straight Drive,0,,30
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Angelo Mathews,Right,13.3,Fast,Bouncer,137.6,Scoop Shot,1,,31
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Nuwan Pradeep,Right,14.1,Fast,Straight Seam,135.8,Straight Drive,0,,32
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Nuwan Pradeep,Right,14.2,Fast,Straight Seam,129.2,Straight Drive,0,,33
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Nuwan Pradeep,Right,14.3,Fast,Straight Seam,130.7,Cover Drive,1,,34
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Thisara Perera,Right,15.1,Fast,Bouncer,130.8,Straight Drive,1,,35
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Nuwan Pradeep,Right,16.1,Fast,Straight Seam,129.8,Straight Drive,0,,36
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Nuwan Pradeep,Right,16.1,Fast,Straight Seam,130.5,Cover Drive,0,,37
,2012-07-31,Colombi(RPS),ODI,Sri Lanka,Nuwan Pradeep,Right,16.3,Fast,Straight Seam,137.6,Scoop Shot,2,,38
